"LAVADO","monto_transferencia","frecuencia_mensual","antiguedad_cliente","paises_destino","indice_riesgo_cliente","volumen_total_mes","canal_transaccion","tipo_cliente","jurisdiccion_riesgo","pep","alerta_manual","perfil_operacional"
"No_sospechoso",4115.58710063182,16,6,4,59.9912724197638,8279.17420126365,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",4317.08374510842,16,7,3,89.1886290803822,8682.16749021684,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",4750.50262173195,15,7,0,61.1048593690726,9546.00524346391,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",4084.78833892523,16,11,2,47.4853150139511,8217.57667785045,NA,"Offshore","Alta","No","No","Normal"
"No_sospechoso",2950.18987267254,18,8,1,72.6599127562596,5954.37974534509,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",4380.82036901715,16,5,4,60.6991933894845,8809.64073803431,"Online","Empresa","Bja","No","No","Atipico"
"No_sospechoso",4039.94968588939,15,13,1,77.5455791455622,8124.89937177879,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",4550.05626197197,16,10,4,59.8221697395445,9148.11252394395,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",3086.82856889535,15,10,1,71.0523181820314,6218.65713779071,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",4282.43930983528,13,8,2,42.4314414994924,8603.87861967055,"Sucursal","Persona","Alta","No","No","Normal"
"No_sospechoso",3066.95184886153,17,5,2,65.3448169550125,6184.90369772306,"Sucursal","Empresa","Baja","No","No","Normal"
"No sospechoso",4102.58110535728,11,7,5,NA,8238.16221071455,"Online","Empresa","Baja","No","No","Normal"
"No sospechoso",2274.82208099607,16,11,0,NA,4597.64416199214,"Sucursal","Empresa","Baja","No","No","Atipico"
"No_sospechoso",10324.9695212823,16,8,1,56.3292986146142,20697.9390425647,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3957.39961781358,14,9,3,37.3772666660964,7956.79923562715,NA,"Empresa","Bja","No","No","Normal"
"No_sospechoso",3435.19056664442,14,9,0,54.7991604022139,6912.38113328884,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1831.39185289369,16,9,0,51.4590287702576,3710.78370578737,"Online","Empresa","Bja","No","No","Normal"
"Sospechoso",6995.95745482879,19,4,2,66.3482966891814,14048.9149096576,"Sucursal","Persona","Alta","No","No","Normal"
"No_sospechoso",4098.78714506388,16,7,0,49.1952480739002,8245.57429012776,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",4243.4237843968,17,6,2,60.6606953319808,8537.8475687936,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",3474.62270176609,16,8,3,68.2045469454653,6997.24540353218,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",3394.59170059679,13,6,1,56.4365381607743,6828.18340119359,NA,"Persona","Baja","No","No","Normal"
"No_sospechoso",4566.44762271443,18,9,1,43.1909311534397,9186.89524542886,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",5876.10035814185,16,6,1,54.1819694134237,11800.2007162837,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2558.52570588124,16,9,2,70.7649235671592,5165.05141176248,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",3251.78420774749,13,8,2,40.1558248593809,6542.56841549499,"Online","Empresa","Alta","No","No","Normal"
"No_sospechoso",2108.48804453274,14,8,2,54.6271922765235,4258.97608906548,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2798.66904302274,14,9,2,50.0800438855477,5639.33808604548,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",1916.52381746829,15,7,1,75.862191169789,3878.04763493657,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",2528.52163839854,17,9,4,53.9183379829285,5108.04327679707,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",6515.06347952394,15,6,1,NA,13075.1269590479,"Internacional","Empresa","Baja","No","No","Atipico"
"No sospechoso",5939.43321864473,14,10,2,55.8700514461628,11920.8664372895,"Sucursal","Empresa","Baja","No","No","Normal"
"No_sospechoso",2765.62998227222,14,8,2,35.1303227850811,5573.25996454443,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",4117.8168124968,17,4,3,61.7060934926178,8286.6336249936,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",4120.49150850173,16,8,2,43.1269521686315,8288.98301700346,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",11600.2921937467,17,9,1,46.5504879930338,23251.5843874935,"Sucursal","Persona","Alta","No","No","Normal"
"No_sospechoso",1828.12404396251,14,3,0,NA,3698.24808792501,"Sucursal","Persona","Bja","No","No","Normal"
"No sospechoso",3092.02735712183,15,5,1,59.7899461476716,6229.05471424366,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",4165.3707715613,17,8,1,47.090832914528,8381.7415431226,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",2369.32763308775,15,7,7,57.5028163451324,4783.6552661755,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3572.2581310005,16,11,1,59.306398412665,7192.51626200101,"Online","Persona","Bja","No","No","Volatil"
"No_sospechoso",2135.29358220733,13,7,1,49.4285599832128,4309.58716441465,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3293.13407453851,18,3,4,41.264997148839,6640.26814907703,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",6260.25377651475,18,5,3,36.3883570983471,12574.5075530295,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",3630.79388261277,18,10,3,44.0217453593654,7315.58776522553,NA,"Persona","Baja","No","No","Normal"
"No_sospechoso",3788.02037158493,16,7,1,68.4461349886211,7624.04074316985,"Online","Offshore","Baja","No","No","Atipico"
"No_sospechoso",3468.18129930575,16,8,0,NA,6984.3625986115,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",2156.39789570493,15,8,2,61.7952698192925,4357.79579140986,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",1025.70426287575,15,8,1,61.8122462460278,2096.40852575151,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",4386.46025375616,16,6,3,40.2909688935262,8820.92050751232,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2154.36185215795,14,4,2,48.2841936891813,4350.7237043159,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",844.63225160453,15,7,3,NA,1734.26450320906,"Internacional","Empresa","Baja","No","No","Normal"
"No sospechoso",3279.7173167406,15,10,1,NA,6604.4346334812,"Sucursal","Persona","Baja","No","No","Normal"
"No sospechoso",2015.19837235607,16,7,1,NA,4078.39674471214,"Sucursal","Empresa","Bja","No","No","Normal"
"No sospechoso",3671.75603663538,16,8,2,73.0391684530582,7391.51207327076,"Online","Persona","Alta","No","No","Normal"
"No_sospechoso",3012.93696210834,15,10,3,55.9010146000316,6070.87392421667,"Sucursal","Empresa","Bja","No","No","Atipico"
"No_sospechoso",3852.75752899126,16,4,5,54.2250355229526,7753.51505798252,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",6281.51619739089,16,6,3,74.0658926095518,12611.0323947818,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2095.41303463594,14,7,0,NA,4232.82606927189,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",5312.98362841441,16,8,3,46.2453789563817,10673.9672568288,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",3384.06381662957,15,8,0,65.5057081354378,6813.12763325914,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2573.14522436052,16,7,1,86.8558490596809,5194.29044872105,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2533.68466728195,15,5,3,56.8266369737915,5112.36933456391,NA,"Empresa","Baja","No","No","Atipico"
"No_sospechoso",2731.45202927165,15,7,1,NA,5507.9040585433,"Sucursal","Persona","Bja","No","No","Normal"
"No sospechoso",2579.13654618826,16,9,1,NA,5206.27309237653,"Online","Persona","Bja","No","No","Atipico"
"No sospechoso",1767.10302131858,16,7,1,54.4734177072194,3582.20604263715,NA,"Persona","Bja","No","No","Atipico"
"No_sospechoso",2636.64273586584,16,8,1,59.470301207114,5321.28547173168,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",4717.50936497412,15,8,2,67.2837550653535,9480.01872994825,"Internacional","Persona","Alta","No","No","Normal"
"No_sospechoso",3016.73483255549,14,6,2,56.521697999068,6075.46966511098,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2394.01043041213,13,7,3,61.3216787727579,4827.02086082426,"Online","Persona","Baja","Si","No","Normal"
"No_sospechoso",4665.80893179427,17,7,1,51.7296111033582,9382.61786358855,"Sucursal","Empresa","Baja","Si","No","Atipico"
"No_sospechoso",2210.96250329819,14,3,0,54.4372369011362,4463.92500659638,"Online","Persona","Bja","Si","No","Normal"
"No_sospechoso",2462.34452975148,17,8,0,50.1194479176965,4975.68905950297,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",4171.02734504896,17,6,4,69.7299798932398,8393.05469009792,"Sucursal","Empresa","Baja","No","No","Atipico"
"No_sospechoso",2737.22886958674,14,4,2,52.9726326038418,5516.45773917349,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3814.96240922752,16,8,2,50.9651842666563,7677.92481845503,"Online","Persona","Alta","No","No","Normal"
"No_sospechoso",1948.82982985156,18,6,1,52.1849718618364,3951.65965970312,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2566.23096269449,16,7,1,46.3037405027154,5180.46192538898,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",6248.90928095841,18,8,1,45.8164484288258,12551.8185619168,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3376.41620942354,15,13,0,54.5949032693641,6797.83241884708,"Online","Empresa","Bja","No","No","Volatil"
"No_sospechoso",5731.89696898891,17,7,1,75.2809292377823,11514.7939379778,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",2057.03296102755,15,5,0,73.2367070542195,4159.0659220551,"Online","Persona","Alta","No","No","Atipico"
"No_sospechoso",2139.69690875237,19,8,0,67.9121019874269,4336.39381750474,"Online","Persona","Baja","No","No","Volatil"
"No_sospechoso",3493.510570575,14,10,2,67.2517467422834,7029.02114115,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",5885.89979968251,15,9,2,52.9118774127157,11816.799599365,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2258.07412428037,15,5,2,61.8084876075074,4561.14824856075,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2675.01511063445,15,5,0,NA,5395.03022126889,"Online","Persona","Bja","No","No","Normal"
"No sospechoso",5712.89430604289,16,7,1,49.2923737345883,11473.7886120858,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",4779.23303101364,15,3,3,64.7287144409701,9603.46606202728,NA,"Persona","Bja","No","No","Atipico"
"No_sospechoso",3252.99693171775,17,11,0,50.3398264316043,6556.99386343551,"Online","Empresa","Bja","No","No","Atipico"
"No_sospechoso",3412.81282601644,17,5,1,54.7656551441344,6876.62565203288,"Online","Offshore","Bja","No","No","Normal"
"No_sospechoso",5443.68314887667,17,7,1,67.6526154807236,10938.3662977533,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",9934.66553050599,15,5,1,48.3944755471414,19914.331061012,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",3830.09693497122,15,4,0,55.3037023099312,7705.19386994244,"Sucursal","Persona","Alta","No","No","Normal"
"No_sospechoso",4841.62886729203,16,8,3,NA,9731.25773458406,"Online","Persona","Baja","No","No","Volatil"
"No sospechoso",3937.27755260126,15,8,0,41.5330145719648,7919.55510520253,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",4786.20684875425,16,4,3,67.6489466405301,9620.41369750849,"Online","Empresa","Baja","Si","No","Atipico"
"No_sospechoso",5010.15931288395,15,9,0,51.6586851886774,10065.3186257679,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3874.293255206,18,7,2,52.1847852315699,7802.58651041201,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",4489.49995307352,16,8,2,NA,9026.99990614704,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",4850.60926075703,15,5,0,32.33815418697,9746.21852151406,"Online","Offshore","Baja","No","No","Normal"
"No_sospechoso",7650.98335317023,17,9,2,NA,15352.9667063405,"Internacional","Persona","Bja","No","No","Atipico"
"No sospechoso",6832.09957281423,17,8,3,69.4014517965486,13715.1991456285,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",1453.38410940999,13,4,2,54.4891002405239,2945.76821881999,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",2625.04091922351,16,9,1,78.1280339812315,5298.08183844702,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",14648.5802369084,17,4,2,45.932070297925,29348.1604738168,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",5758.61909350256,19,3,2,55.9097634139838,11574.2381870051,"Online","Persona","Bja","No","No","Volatil"
"No_sospechoso",1314.1291848126,12,5,1,63.7741384610267,2664.25836962519,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",4325.89486631958,15,8,2,51.225900359975,8696.78973263916,"Internacional","Empresa","Bja","No","No","Normal"
"No_sospechoso",3228.96543122906,21,8,2,69.5872391699787,6520.93086245813,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",7919.42286645342,15,7,3,48.1681009862687,15883.8457329068,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2636.92466809512,14,9,1,69.772529250874,5315.84933619024,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2913.22199049368,16,4,1,NA,5874.44398098737,"Sucursal","Persona","Bja","No","No","Normal"
"No sospechoso",8603.49382316055,14,6,1,47.9209366464757,17248.9876463211,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",2535.23601487214,18,4,3,61.5176856513746,5124.47202974428,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2706.01234573779,14,9,2,52.2035857551754,5454.02469147559,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",1986.82861567216,17,7,3,NA,4024.65723134431,"Sucursal","Persona","Baja","No","No","Normal"
"No sospechoso",2190.77479921435,16,6,2,65.4518002935441,4429.54959842871,"Sucursal","Empresa","Baja","No","No","Atipico"
"No_sospechoso",1764.7041092014,15,6,2,NA,3574.40821840281,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",4654.22229723117,16,8,0,44.4431203218328,9356.44459446235,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",2797.02540262898,13,6,0,68.0211759341883,5633.05080525797,NA,"Persona","Bja","No","No","Normal"
"No_sospechoso",6429.93266822751,14,8,1,34.760260423496,12901.865336455,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",2905.13295507134,13,6,4,39.507605668215,5849.26591014269,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3725.37522929596,15,9,5,45.4873407565137,7495.75045859192,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",2435.90438504597,18,5,1,62.2949043612351,4925.80877009194,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",4684.83414502377,16,8,3,70.016244293384,9417.66829004754,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",8688.54184648649,18,9,0,NA,17431.083692973,"Sucursal","Persona","Baja","No","No","Normal"
"No sospechoso",4235.41195945798,15,4,2,68.779394140868,8515.82391891597,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",5640.10342861008,15,8,1,NA,11325.2068572202,"Internacional","Persona","Baja","No","No","Atipico"
"No sospechoso",3553.72440088693,16,4,5,68.2918457647253,7155.44880177386,NA,"Persona","Bja","No","No","Atipico"
"No_sospechoso",3643.84626056604,14,7,3,74.0790079102684,7329.69252113207,"Internacional","Empresa","Baja","No","No","Normal"
"No_sospechoso",2338.99534348047,13,6,4,NA,4716.99068696094,"Internacional","Persona","Baja","No","No","Normal"
"No sospechoso",2151.95273032323,15,6,2,NA,4348.90546064647,"Sucursal","Persona","Baja","No","No","Atipico"
"No sospechoso",1517.37677480183,14,8,4,51.4781546867145,3076.75354960365,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",2193.38572835145,13,8,1,NA,4425.7714567029,"Sucursal","Persona","Baja","No","No","Normal"
"No sospechoso",5119.56314069096,18,7,5,57.1344160772528,10293.1262813819,"Sucursal","Persona","Alta","No","No","Atipico"
"No_sospechoso",4851.61181121685,15,4,1,42.4168496686302,9748.22362243369,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",4061.84685429037,17,8,3,46.3877285960814,8174.69370858075,"Internacional","Persona","Baja","No","No","Atipico"
"No_sospechoso",3985.39286620739,17,7,1,60.5186046660736,8021.78573241479,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3805.64422974878,16,9,3,47.2776296230538,7659.28845949755,"Online","Persona","Alta","Si","No","Atipico"
"No_sospechoso",2312.51187664404,16,5,1,40.8482942508435,4673.02375328808,"Online","Persona","Alta","No","No","Normal"
"No_sospechoso",2589.7259386908,13,6,2,65.2261684258572,5218.45187738159,"Sucursal","Persona","Baja","No","No","Volatil"
"No_sospechoso",5075.35274423221,15,7,2,55.8381263239885,10195.7054884644,"Online","Offshore","Baja","No","No","Atipico"
"No_sospechoso",3061.96496982869,14,4,2,54.6378550775635,6165.92993965737,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",4118.51625950709,16,8,3,56.5844145034008,8285.03251901418,"Sucursal","Persona","Bja","Si","No","Normal"
"No_sospechoso",2754.19013863773,13,7,3,64.2953008714789,5547.38027727546,NA,"Persona","Bja","No","No","Normal"
"No_sospechoso",1626.00624693327,13,5,3,81.9000415313446,3291.01249386653,NA,"Persona","Baja","No","No","Atipico"
"No_sospechoso",6517.89181545402,17,5,0,62.2914725695371,13086.783630908,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",3448.50980370923,16,7,1,60.511017010185,6945.01960741846,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3147.74864445621,13,10,1,63.9704632541039,6334.49728891242,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",4589.49671388935,17,4,1,87.0140009068946,9229.9934277787,"Sucursal","Persona","Alta","No","No","Volatil"
"No_sospechoso",11621.3579894642,16,7,2,73.1396464276253,23290.7159789283,"Sucursal","Persona","Baja","No","No","Atipico"
